Model,Convolution,Base,Weights,Trial,Seed,Set,Noise,LI,Level,Loss,Accuracy
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Low Pass,7,25.11886432,7.129125595,0.11
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Low Pass,8,39.81071706,14.79116344,0.1
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Low Pass,9,63.09573445,8.783061028,0.1
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Low Pass,10,100,4.498678207,0.1
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Contrast,0,1,2714856.25,0.1
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Contrast,1,0.630957344,215963.2969,0.13
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Contrast,2,0.398107171,961.3729858,0.11
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Contrast,3,0.251188643,19.43029976,0.21
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Contrast,4,0.158489319,10.39485264,0.25
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Contrast,5,0.1,6.790241241,0.23
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Contrast,6,0.063095734,3.584764957,0.16
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Contrast,7,0.039810717,2.951351643,0.1
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Contrast,8,0.025118864,3.169040442,0.08
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Contrast,9,0.015848932,3.40868783,0.07
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Contrast,10,0.01,3.793858528,0.07
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Phase Scrambling,0,0,2714856.25,0.1
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Phase Scrambling,1,18,2549075.25,0.1
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Phase Scrambling,2,36,2205416.25,0.11
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Phase Scrambling,3,54,1612853.125,0.09
RIB (N=4),Gabor,VGG16,None,1,42,contours_inverted,Phase Scrambling,4,72,925529.625,0.09
