Model,Convolution,Base,Weights,Trial,Seed,Set,Noise,LI,Level,Loss,Accuracy
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Contrast,10,0.01,4.890069485,0.1
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Phase Scrambling,0,0,14.4799366,0.33
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Phase Scrambling,1,18,11.5609169,0.36
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Phase Scrambling,2,36,7.791284084,0.38
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Phase Scrambling,3,54,5.473912239,0.42
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Phase Scrambling,4,72,3.493102312,0.44
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Phase Scrambling,5,90,3.54675293,0.41
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Phase Scrambling,6,108,5.270111084,0.32
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Phase Scrambling,7,126,4.419293404,0.22
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Phase Scrambling,8,144,5.620319366,0.18
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Phase Scrambling,9,162,5.585964203,0.17
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Phase Scrambling,10,180,5.290669441,0.13
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Darken,0,0,14.47796917,0.33
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Darken,1,-0.1,12.66302395,0.32
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Darken,2,-0.2,10.04133415,0.3
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Darken,3,-0.3,7.941610336,0.31
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Darken,4,-0.4,6.197912693,0.34
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Darken,5,-0.5,4.959623337,0.34
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Darken,6,-0.6,4.376729012,0.34
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Darken,7,-0.7,3.599066973,0.36
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Darken,8,-0.8,2.639688015,0.41
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Darken,9,-0.9,1.812337518,0.49
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Darken,10,-1,2.7391572,0.1
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Brighten,0,0,14.47796917,0.33
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Brighten,1,0.1,12.35578823,0.32
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Brighten,2,0.2,11.84471798,0.29
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Brighten,3,0.3,10.37333584,0.29
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Brighten,4,0.4,8.745454788,0.29
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Brighten,5,0.5,7.452715874,0.28
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Brighten,6,0.6,5.89944315,0.28
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Brighten,7,0.7,4.787517548,0.33
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Brighten,8,0.8,3.622545719,0.37
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Brighten,9,0.9,2.732074261,0.23
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Brighten,10,1,4.186136246,0.1
