Model,Convolution,Base,Weights,Trial,Seed,Set,Noise,LI,Level,Loss,Accuracy
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Contrast,3,0.251188643,4.384921551,0.38
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Contrast,4,0.158489319,3.962866783,0.36
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Contrast,5,0.1,3.462906599,0.33
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Contrast,6,0.063095734,3.287768364,0.23
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Contrast,7,0.039810717,3.550736904,0.18
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Contrast,8,0.025118864,4.172239304,0.08
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Contrast,9,0.015848932,4.620847702,0.07
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Contrast,10,0.01,5.021025181,0.07
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Phase Scrambling,0,0,24.17907524,0.25
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Phase Scrambling,1,18,19.65228462,0.31
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Phase Scrambling,2,36,10.44001102,0.4
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Phase Scrambling,3,54,5.246651649,0.39
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Phase Scrambling,4,72,4.208570004,0.37
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Phase Scrambling,5,90,2.963421106,0.45
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Phase Scrambling,6,108,3.283361435,0.35
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Phase Scrambling,7,126,3.677330732,0.2
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Phase Scrambling,8,144,4.364152908,0.21
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Phase Scrambling,9,162,5.085539341,0.16
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Phase Scrambling,10,180,4.462858677,0.15
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Darken,0,0,24.17435074,0.25
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Darken,1,-0.1,20.65770912,0.26
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Darken,2,-0.2,19.28034019,0.24
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Darken,3,-0.3,17.20613289,0.24
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Darken,4,-0.4,14.75942421,0.25
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Darken,5,-0.5,12.52300739,0.26
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Darken,6,-0.6,9.924297333,0.28
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Darken,7,-0.7,6.79965353,0.29
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Darken,8,-0.8,4.086295605,0.39
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Darken,9,-0.9,1.974930525,0.46
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Darken,10,-1,2.7391572,0.1
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Brighten,0,0,24.17435074,0.25
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Brighten,1,0.1,16.02875519,0.25
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Brighten,2,0.2,11.01246548,0.28
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Brighten,3,0.3,8.178756714,0.27
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Brighten,4,0.4,6.540913582,0.27
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Brighten,5,0.5,5.321565151,0.26
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Brighten,6,0.6,4.076975822,0.33
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Brighten,7,0.7,3.261637211,0.34
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Brighten,8,0.8,2.787539959,0.36
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Brighten,9,0.9,2.561021328,0.31
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Brighten,10,1,4.186136246,0.1
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Rotation,0,0,24.17435074,0.25
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Rotation,1,90,27.97525215,0.09
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Rotation,2,180,52.77078247,0.11
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Rotation,3,270,34.63892746,0.1
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Invert,0,0,24.17435074,0.25
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Invert,1,1,14.47830677,0.33
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Uniform,0,0,10190.05371,0.14
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Uniform,1,0.1,15684.13379,0.18
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Uniform,2,0.2,32344.53711,0.15
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Uniform,3,0.3,45113.21094,0.14
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Uniform,4,0.4,118280.5078,0.17
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Uniform,5,0.5,104289.1328,0.14
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Uniform,6,0.6,207523.6563,0.12
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Uniform,7,0.7,271682,0.1
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Uniform,8,0.8,570021.8125,0.07
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Uniform,9,0.9,569649.1875,0.09
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Uniform,10,1,886750.375,0.13
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Salt and Pepper,0,0,10190.05371,0.14
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Salt and Pepper,1,0.1,2309295.25,0.06
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Salt and Pepper,2,0.2,1817290.125,0.14
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Salt and Pepper,3,0.3,2558389.5,0.09
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Salt and Pepper,4,0.4,2750954.5,0.12
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Salt and Pepper,5,0.5,4152767.25,0.11
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Salt and Pepper,6,0.6,4335917,0.13
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Salt and Pepper,7,0.7,6199805,0.12
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Salt and Pepper,8,0.8,6562009,0.08
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Salt and Pepper,9,0.9,5353270.5,0.1
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Salt and Pepper,10,1,5777274,0.1
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,High Pass,0,100,800.3677979,0.15
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,High Pass,1,63.09573445,788.927002,0.15
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,High Pass,2,39.81071706,1779.536865,0.15
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,High Pass,3,25.11886432,2656.366943,0.14
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,High Pass,4,15.84893192,2506.423584,0.16
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,High Pass,5,10,8196.751953,0.14
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,High Pass,6,6.309573445,52406.63672,0.15
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,High Pass,7,3.981071706,38591.57031,0.17
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,High Pass,8,2.511886432,8809.282227,0.21
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,High Pass,9,1.584893192,398.06604,0.21
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,High Pass,10,1,18.48160362,0.19
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Low Pass,0,1,317.8526306,0.23
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Low Pass,1,1.584893192,49.07061005,0.26
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Low Pass,2,2.511886432,11.29439926,0.27
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Low Pass,3,3.981071706,4.432374477,0.29
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Low Pass,4,6.309573445,2.934589624,0.36
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Low Pass,5,10,3.179728985,0.18
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Low Pass,6,15.84893192,4.730246067,0.13
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Low Pass,7,25.11886432,7.571011543,0.1
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Low Pass,8,39.81071706,9.378568649,0.1
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Low Pass,9,63.09573445,5.925377369,0.1
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Low Pass,10,100,5.153406143,0.1
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Contrast,0,1,10190.05371,0.14
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Contrast,1,0.630957344,114.4047546,0.2
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Contrast,2,0.398107171,12.16903687,0.33
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Contrast,3,0.251188643,7.885402679,0.41
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Contrast,4,0.158489319,5.297476292,0.42
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Contrast,5,0.1,3.389717102,0.4
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Contrast,6,0.063095734,2.694081783,0.37
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Contrast,7,0.039810717,2.799034357,0.17
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Contrast,8,0.025118864,3.2722857,0.08
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Contrast,9,0.015848932,3.608839989,0.06
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Contrast,10,0.01,4.12546587,0.09
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Phase Scrambling,0,0,10188.09766,0.14
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Phase Scrambling,1,18,9044.806641,0.19
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Phase Scrambling,2,36,3656.241211,0.25
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Phase Scrambling,3,54,1324.530273,0.29
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Phase Scrambling,4,72,257.1653442,0.34
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Phase Scrambling,5,90,38.51760864,0.32
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Phase Scrambling,6,108,3.930719852,0.33
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Phase Scrambling,7,126,3.301138401,0.22
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Phase Scrambling,8,144,4.380664825,0.21
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Phase Scrambling,9,162,4.712004185,0.2
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Phase Scrambling,10,180,4.339535713,0.19
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Darken,0,0,10201.72949,0.14
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Darken,1,-0.1,9174.855469,0.12
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Darken,2,-0.2,5918.026367,0.12
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Darken,3,-0.3,3194.361816,0.11
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Darken,4,-0.4,1052.771973,0.15
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Darken,5,-0.5,153.9435883,0.16
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes,Darken,6,-0.6,37.0786438,0.18
